,feature_2,feature_4,target,category_1_encoded,feature_9
116,0.2531720947081243,0.6595025526018633,0,1,1.2531720947081242
117,-2.1915086853769137,-1.7883263246561103,0,3,0.8084913146230863
118,2.269011274643117,1.4774352051243866,1,2,4.269011274643117
119,1.7793330712792166,1.4989732227959895,1,2,3.7793330712792166
120,1.1436681628301175,1.317992385568727,1,2,3.1436681628301173
121,-2.1032218098908526,-1.893540505404026,0,3,0.8967781901091474
122,2.941915466605876,2.940025961224788,1,2,4.9419154666058756
123,-2.800880454333937,-2.793750302760623,0,3,0.19911954566606305
124,1.2948169178253737,0.9193817685921,1,2,3.294816917825374
125,4.393792756106346,3.433853270724071,1,2,6.393792756106346
126,-1.8668835113406024,-1.0470805840671875,0,3,1.1331164886593976
127,-1.295476023404182,-1.6829429344868676,0,3,1.704523976595818
128,0.3133999473912205,0.3840022234170135,1,0,0.3133999473912205
129,-0.8080684025908815,-0.871607600854616,1,3,2.1919315974091185
130,-2.857216741346019,-2.4983377204366004,0,3,0.142783258653981
131,0.5398368085417946,0.585795693934658,0,0,0.5398368085417946
132,-2.0757877387517323,-2.0144113575149323,0,3,0.9242122612482677
133,1.001967078639799,-0.0517602205637728,1,0,1.001967078639799
134,-2.143482961302376,-2.476818590319277,0,3,0.856517038697624
135,2.993586529807394,3.291439748446993,1,2,4.993586529807394
136,-1.6051229994737968,-1.343255709445025,0,3,1.3948770005262032
137,-0.4340591219560801,-0.8147202514029648,1,1,0.5659408780439199
138,1.5048342099214136,0.8736227768329647,1,2,3.5048342099214134
139,-2.302460628918144,-2.251828906228972,0,3,0.6975393710818558
140,0.4545955258155828,-0.7081140937027431,1,0,0.4545955258155828
141,2.578851885541904,2.119382184606799,1,2,4.578851885541904
142,-3.165187675295804,-2.4611232452336798,0,3,-0.16518767529580414
143,0.2910364426140399,0.8690633741635474,0,0,0.2910364426140399
144,0.4339581388783139,0.628857882384372,0,0,0.4339581388783139
145,1.2226885623965975,1.3456230881891005,1,2,3.2226885623965975
146,-2.523492263221742,-3.3035605770315013,0,3,0.4765077367782582
147,-2.736906855398298,-3.0331737500579443,0,3,0.2630931446017022
148,0.9406869333639792,0.8226194941776689,1,2,2.9406869333639793
149,0.6773439589843802,0.3895784591839046,0,0,0.6773439589843802
150,0.6327120912498551,0.4926147572867093,1,0,0.6327120912498551
151,0.7393353199224169,1.2590250896609343,1,0,0.7393353199224169
152,-1.1609664050670867,-1.3776956295756158,0,3,1.8390335949329133
153,0.5796197794880802,0.443244107265374,0,0,0.5796197794880802
154,0.5271337086362341,0.8229462233097347,1,0,0.5271337086362341
155,-1.5212740931956117,-2.0890643806367333,0,3,1.4787259068043883
156,3.794113469642882,3.4580316381073435,1,2,5.794113469642882
157,1.0624192638039551,0.767330228701218,1,0,1.0624192638039551
158,-2.1030381329989973,-2.0808012743782984,0,3,0.8969618670010027
159,1.5513418262556786,1.4133569992582125,1,2,3.551341826255679
160,-2.0576579417560765,-2.18299430549493,0,3,0.9423420582439235
161,1.5537679514594518,1.2878263566184538,1,2,3.553767951459452
162,2.4513947189983623,2.0230626149124604,1,2,4.451394718998362
163,-1.4277650810916265,-1.1841079114073954,0,3,1.5722349189083735
164,2.114546152229602,1.9794245046447003,1,2,4.114546152229602
165,0.8127862873067273,1.0603938793656766,1,0,0.8127862873067273
166,1.3933157895032766,0.9486648573108176,1,2,3.3933157895032764
167,3.5937986900587764,3.32770182695892,1,2,5.593798690058776
168,-0.4362495291418581,-0.5247227402805645,0,1,0.5637504708581419
169,-1.43902721283011,-1.4901740275565944,0,3,1.56097278716989
170,-1.9987647339379235,-1.6970172435650397,0,3,1.0012352660620765
171,-1.6227066477530223,-1.7949103635899657,0,3,1.3772933522469777
172,-0.0279585474338517,0.2707383496904983,0,1,0.9720414525661483
173,0.4520586181318589,0.6020362215557368,1,0,0.4520586181318589
174,0.774381039020921,0.7316399949877413,1,0,0.774381039020921
175,1.5788602683600823,1.1983407497614746,1,2,3.5788602683600823
176,0.2775264062711442,0.5802765124564722,1,0,0.2775264062711442
177,2.800377665159454,2.4298426782339937,1,2,4.800377665159454
178,-0.734638763052748,-0.7431509151156596,0,1,0.265361236947252
179,5.348710935210894,5.327134758036462,1,2,7.348710935210894
180,1.2323050709145484,1.1494670138676355,1,2,3.232305070914548
181,-1.7920110941868612,-1.947738983380987,1,3,1.2079889058131388
182,-2.1849852804368477,-2.513815958421516,0,3,0.8150147195631523
183,1.0317378604216088,0.3849632854735774,1,0,1.0317378604216088
184,-0.4811614446109817,0.080360448525159,0,1,0.5188385553890182
185,1.4147785093937826,1.2180891236908828,1,2,3.4147785093937824
186,0.6046299693065704,0.5533851312595827,1,0,0.6046299693065704
187,-0.067318222111651,-0.1210091756852272,0,1,0.9326817778883489
188,-1.7114280956751435,-1.2731863607836442,0,3,1.2885719043248565
189,-2.707635853275155,-1.9343581646680992,0,3,0.2923641467248448
190,-1.0809429375848338,-1.0170039697493591,0,1,-0.08094293758483384
191,1.3511385229470418,1.2883374555642748,1,2,3.351138522947042
192,0.5518011870464163,0.1024183841826513,1,0,0.5518011870464163
193,-2.422172153761376,-2.999607533526482,0,3,0.5778278462386242
194,0.1446752475961348,-0.5649147242615056,0,0,0.1446752475961348
195,0.4646849684568552,0.1463469846474679,1,0,0.4646849684568552
196,-1.460235526265408,-2.296577445190654,0,3,1.539764473734592
197,0.5902722900124122,1.021804271508457,1,0,0.5902722900124122
198,-0.3810739148492261,-0.2118354172518562,1,0,-0.3810739148492261
199,-2.3775852015125465,-2.4782414073864585,0,3,0.6224147984874535
200,1.0484131316533465,1.4921667239576626,1,0,1.0484131316533465
201,1.0263565411808957,0.5978941102195855,1,2,3.0263565411808955
202,2.0679800395452235,1.7399876173994016,1,2,4.0679800395452235
203,2.051052238543932,1.277534926423234,1,2,4.051052238543932
204,-2.979518130667814,-2.669776652659729,0,3,0.020481869332185987
205,-2.216605228675854,-2.5407417431995643,0,3,0.7833947713241458
206,1.2405799965642692,1.2468582418745986,1,2,3.240579996564269
207,0.6589845205748824,1.0600150808047537,1,2,2.6589845205748825
208,1.079549663033847,1.6278899652336154,1,2,3.079549663033847
209,-0.016698388017014752,-0.019540719248506047,1,2,1.9833016119829852
210,0.8515357616061023,1.0052307361146449,1,2,2.8515357616061023
211,2.0862775998421834,1.724737501424719,1,2,4.086277599842184
212,2.1506393646647224,2.823988701867736,1,2,4.150639364664722
213,1.409360846657004,1.3429006225372575,1,2,3.409360846657004
214,-0.7539956306564687,-0.7218816499092205,0,1,0.24600436934353132
215,1.758388241658769,1.5956470127534788,1,2,3.758388241658769
216,-1.304343284384283,-0.8246436850187804,0,3,1.695656715615717
217,-0.4198266748768763,-0.3399891056436005,0,1,0.5801733251231237
218,-1.1507591412329394,-0.8463853102674896,0,1,-0.15075914123293943
219,0.081058538078286,0.2226417940698388,0,0,0.081058538078286
220,4.686594482138095,4.598430728851693,1,2,6.686594482138095
221,-3.7722493510129937,-3.400461926493157,0,3,-0.7722493510129937
222,1.5603118163959973,1.6984382942261498,1,2,3.5603118163959975
223,-3.5313865584011706,-3.915778182740064,0,3,-0.5313865584011706
224,-1.242716437392115,-1.6384009909158668,0,1,-0.2427164373921149
225,2.2140754162312186,2.273606107843872,1,2,4.214075416231219
226,0.0302511554295446,0.3932343163845957,1,0,0.0302511554295446
227,-2.2808992787981603,-1.6251310593955988,0,3,0.7191007212018397
228,-1.7842187623548158,-2.495104145387137,0,3,1.2157812376451842
229,1.363104666828988,1.3733686064684765,1,2,3.363104666828988
230,-1.4712842850344263,-1.2754252201644278,0,3,1.5287157149655737
231,0.5636129755542979,0.6818806295522032,1,0,0.5636129755542979
232,0.104924906431822,0.5086557484453057,1,0,0.104924906431822
233,-1.3297215108597336,-1.0675079202631326,0,3,1.6702784891402664
234,4.523288306008719,4.129088232576583,1,2,6.523288306008719
235,1.0053445839463124,0.59942790847002,0,2,3.0053445839463127
236,-3.943007329545699,-3.818025387085009,0,3,-0.9430073295456989
237,0.0386791965797854,0.4348813663487955,0,0,0.0386791965797854
238,-1.4912453055369377,-1.4338782843558593,0,3,1.5087546944630623
239,1.4623352430677852,0.8311620152404738,1,2,3.462335243067785
240,-1.4286529697750177,-1.847521535901527,0,3,1.5713470302249823
241,-0.2425549296528768,0.0340514126932554,0,1,0.7574450703471232
242,1.0072739090423188,0.8678158726754659,1,2,3.007273909042319
243,1.5101637907943528,1.557346712075668,1,2,3.510163790794353
244,-2.4605315132981302,-2.034364297637427,0,3,0.5394684867018698
245,-0.8216955323437191,-1.302579151391701,0,1,0.17830446765628094
246,-0.8731996193510692,-1.0388966817118508,0,1,0.12680038064893084
247,-1.5048766922137466,-1.714025817563324,0,3,1.4951233077862534
248,3.7968673536032087,3.939028368214355,1,2,5.796867353603209
249,0.4748473319970921,0.784002603305889,1,0,0.4748473319970921
250,-2.683071875161403,-3.275178857920916,0,3,0.3169281248385971
251,2.1711639961027718,2.168949452436264,1,2,4.171163996102772
252,4.15728464443286,4.505016286051345,1,2,6.15728464443286
253,1.8019547882214115,1.0600402076370772,1,2,3.8019547882214115
254,-2.994925619400493,-3.020682595976336,0,3,0.0050743805995070446
255,-1.0635465941754112,-1.5498603704887024,0,1,-0.0635465941754112
256,2.3666482472495844,2.1100214858297712,1,2,4.366648247249584
257,-1.634513093397305,-2.6365269291899143,0,3,1.365486906602695
258,1.4413135774176455,1.9984072249196565,1,0,1.4413135774176455
259,1.4989577268218464,1.3566260758604411,0,2,3.498957726821846
260,-2.2389744152227413,-2.561851160837107,0,3,0.7610255847772587
261,0.1796912396775067,0.3109980578603667,0,1,1.1796912396775068
262,-0.016698388017014752,-0.019540719248506047,0,3,2.983301611982985
263,-2.202068568872537,-2.6569663804250547,0,3,0.7979314311274628
264,-0.691760120523549,-0.0876284525980579,0,1,0.30823987947645104
265,-2.360871804698053,-1.6374065933673334,0,3,0.639128195301947
266,3.21543894236538,2.978613473452387,1,2,5.21543894236538
267,-3.2454783196102857,-2.818536435643814,0,3,-0.24547831961028566
268,-0.5226409804730339,-0.3802248028777993,0,1,0.47735901952696613
269,0.1746830621289912,-0.3908494545551486,0,0,0.1746830621289912
270,3.1816609254287163,2.810408167888802,1,2,5.181660925428716
271,-2.616037310765736,-1.995597391086961,0,3,0.3839626892342638
272,2.1261255954133564,1.5554075822836857,1,2,4.126125595413356
273,0.2271040949118036,1.1395038301417473,1,0,0.2271040949118036
274,-2.093305812068638,-2.32185068243335,0,3,0.9066941879313619
275,0.5508668311657531,1.1831927936830464,1,0,0.5508668311657531
276,0.3131997579425115,0.1909742400853767,1,0,0.3131997579425115
277,-0.016698388017014752,-0.8009448173618731,0,3,2.983301611982985
278,0.0470568403807702,0.6050700964290459,0,0,0.0470568403807702
279,-0.8320368619085406,-0.2760553348361367,0,1,0.16796313809145935
280,0.4557478994882187,0.2220016871710305,0,0,0.4557478994882187
281,1.3455601451001118,1.0026049051404613,1,2,3.345560145100112
282,3.0033739700337136,2.97088916613326,1,2,5.003373970033714
283,-2.335224932920233,-2.8554167813338243,0,3,0.6647750670797672
284,4.305601862703382,4.401307532947605,1,2,6.305601862703382
285,-4.408496559337412,-4.736815220248419,0,3,-1.4084965593374124
286,-0.2178996073168769,0.2151843021002893,0,1,0.7821003926831231
287,1.2550001545123737,1.0269551880251182,1,2,3.2550001545123735
288,0.5660079613862373,-0.1308956264057709,1,0,0.5660079613862373
289,-1.0670589234272725,-0.506693012959554,0,3,1.9329410765727275
290,-0.5507232175798509,-0.4773760162471054,1,1,0.4492767824201491
291,-0.9187019115534856,-0.907047955385456,0,1,0.08129808844651443
292,-1.4921213881218938,-1.05436347414341,0,3,1.5078786118781062
293,1.7806222707218156,2.1292528716410786,1,2,3.780622270721816
294,1.104642911038074,0.7999014934339037,0,0,1.104642911038074
295,-1.584790461014817,-1.764703103425281,0,3,1.415209538985183
296,1.6472393244689465,1.202057224445211,1,2,3.6472393244689467
297,0.4725959531749082,-0.1131848688750178,1,0,0.4725959531749082
298,1.6517238828382392,1.883160896804395,1,2,3.6517238828382395
299,1.0466504292764809,1.2035241532931535,1,2,3.0466504292764807
300,-1.5737405461059486,-1.269408861496942,0,3,1.4262594538940514
301,-0.950994091300106,-0.4383519147017289,0,3,2.049005908699894
302,1.6014566529372805,1.9112465709075492,1,2,3.6014566529372805
303,0.8670574457393152,1.2124412362614183,0,2,2.867057445739315
304,0.1572303451034249,-0.67395415816543,0,1,1.157230345103425
305,0.4221282494682999,0.2993341526983024,1,0,0.4221282494682999
306,2.721362066046111,3.107192663914106,1,2,4.721362066046111
307,-1.108574327940495,-1.5758578224225817,0,3,1.891425672059505
308,1.1382326251811024,1.1749011783162078,1,2,3.1382326251811024
309,-0.1979074252425087,0.0098783510028937,0,1,0.8020925747574913
310,-0.0506597089337496,0.126481688601645,1,1,0.9493402910662504
311,2.0069456113014104,2.1544641344847304,1,2,4.00694561130141
312,1.8664577771350144,2.1060228647532444,1,2,3.8664577771350146
313,1.6097758523997865,1.6820734103710742,1,2,3.6097758523997863
314,2.585023003902938,1.9998517209465327,1,2,4.585023003902938
315,-0.2652984548108896,-0.0625162406494923,0,0,-0.2652984548108896
316,1.3069480606868489,1.4208466849083463,1,2,3.3069480606868487
317,-0.8199865047805952,-1.399885885122777,0,1,0.1800134952194048
318,0.555561819075695,1.1074559035103233,1,0,0.555561819075695
319,-0.4799233854909991,-0.2663883055917829,0,1,0.5200766145090009
320,0.1042102525228351,-0.4479290758681483,0,0,0.1042102525228351
321,1.1090919794691465,0.7822019138802863,1,2,3.1090919794691465
322,-1.617090382779185,-1.8427111994776568,1,3,1.382909617220815
323,3.861824578912654,3.635919203392395,1,2,5.861824578912654
324,-2.3011383925484687,-2.183918317021092,0,3,0.6988616074515313
325,-2.355994371429359,-2.746535071852664,0,3,0.6440056285706408
326,2.156734123586116,2.6079888224348897,1,2,4.156734123586116
327,1.798231345971858,2.2165527265190543,1,2,3.7982313459718577
328,1.2932935785073196,1.5410205023471557,0,2,3.2932935785073196
329,1.3780434485698412,1.3957401587273814,1,2,3.378043448569841
330,0.2576449183903497,0.6326239244509646,0,1,1.2576449183903498
331,-1.8564509053329776,-1.9668299944545813,0,3,1.1435490946670224
332,0.0367117753041975,-0.2530837692490861,0,0,0.0367117753041975
333,-1.1799829059044606,-0.7039390476565643,1,3,1.8200170940955394
334,2.0521421796214394,2.179159282429043,1,2,4.052142179621439
335,-0.3315808249685374,-0.6052038812010941,1,1,0.6684191750314625
336,-1.3727028001938346,-1.5397997470104663,0,3,1.6272971998061654
337,-0.685220545273973,-0.9797917387800802,0,1,0.314779454726027
338,0.8324176360624049,1.6412875795938469,1,0,0.8324176360624049
339,-1.1232045754410978,-1.121565200460888,0,3,1.8767954245589022
340,-1.831359570112557,-1.7682510456110896,0,3,1.168640429887443
341,0.5028915008811028,0.7913791200258791,1,0,0.5028915008811028
342,0.7692851776971439,0.2831407846543415,1,0,0.7692851776971439
343,-0.9248926876670244,-0.486273781152535,1,3,2.0751073123329755
344,-0.9358639259568592,-1.1790023782720005,0,1,0.06413607404314081
345,0.4317464184821388,1.1637529329281984,1,0,0.4317464184821388
346,-2.829995277313378,-2.955058769319215,0,3,0.17000472268662215
347,-2.6649742230552733,-2.249918217149999,0,3,0.3350257769447267
348,-1.3150406763269211,-2.313759923174556,0,3,1.6849593236730789
349,-0.4932672757880903,-0.9633205062224786,0,1,0.5067327242119097
350,0.6867714500180321,0.5693285864189817,0,0,0.6867714500180321
351,3.04670038212876,2.234387182878803,0,2,5.04670038212876
352,1.5138802488986431,1.7542340284352047,1,2,3.5138802488986434
353,-0.2862309516901153,-0.1610477015156158,0,1,0.7137690483098846
354,-0.47029319306585,-0.866624253009801,0,1,0.52970680693415
355,-1.9085519873113808,-1.91493543925718,0,3,1.0914480126886192
356,0.0950423389277564,0.4176332308970065,0,1,1.0950423389277564
357,-0.4278080526829847,-1.2690278594309743,0,1,0.5721919473170153
358,0.5664277502422654,0.0570321437484027,1,0,0.5664277502422654
359,-1.592652520099839,-1.7266878397891767,0,3,1.407347479900161
360,1.323483797590578,1.3329732482435683,1,2,3.323483797590578
361,3.348231755663407,3.32478718702279,1,2,5.348231755663408
362,-0.2233548367590273,0.132363077415257,0,1,0.7766451632409728
363,0.8312873703437949,1.0221718686059535,1,0,0.8312873703437949
364,1.6024702123691117,1.8811241485975356,1,2,3.602470212369112
365,-1.1026013468241076,-1.6585516399458538,0,1,-0.1026013468241076
366,0.3835698150854286,0.4414993570051807,0,0,0.3835698150854286
367,0.292298892670941,0.1694418889757636,1,0,0.292298892670941
368,0.3903923054346166,0.9752210581021236,0,0,0.3903923054346166
369,-1.472166812180952,-1.4024085572297922,0,3,1.527833187819048
370,-0.2521461325482386,-0.5197677064346502,0,0,-0.2521461325482386
371,0.9860145358826672,1.327015046264683,1,0,0.9860145358826672
372,2.7843041363400967,3.009623254685956,1,2,4.784304136340097
373,1.9847494327338564,1.6561087636776646,1,2,3.9847494327338566
374,4.144495578064137,4.005099696956467,1,2,6.144495578064137
375,-1.7398398047710204,-1.8724183886143648,0,3,1.2601601952289796
376,1.331668217904628,1.822652654816443,1,2,3.331668217904628
377,0.6110449484720438,0.6923416980234206,1,0,0.6110449484720438
378,4.299651764146733,4.590364755570802,1,2,6.299651764146733
379,-1.585167413969796,-1.7824761024218292,0,3,1.414832586030204
380,-1.6798913076563884,-1.545971191200612,0,3,1.3201086923436116
381,-1.4122720774801445,-0.8909277163082813,0,3,1.5877279225198555
382,-4.499604430909253,-4.644035137009512,0,3,-1.4996044309092529
383,-1.2525730685609693,-1.2065111470258587,0,3,1.7474269314390307
384,-1.6628990108732746,-2.2082215133683176,0,3,1.3371009891267254
385,0.3741088223551763,0.0678855863911652,1,0,0.3741088223551763
386,0.5243684188501966,0.3905912620510673,1,0,0.5243684188501966
387,4.101639804750697,3.677304081170008,1,2,6.101639804750697
388,2.1062778835507308,2.6350673545594696,1,2,4.106277883550731
389,-0.9921354013916646,-1.3273382094882695,0,3,2.0078645986083354
390,-1.8207611231913456,-1.5060416863444477,0,3,1.1792388768086544
391,1.2866944901571082,1.361428985169699,1,0,1.2866944901571082
392,-2.684067540265509,-2.671726760861324,0,3,0.315932459734491
393,3.656665248877858,4.251130706863921,1,2,5.656665248877858
394,2.392875149392428,1.488635030621396,1,2,4.392875149392427
395,-0.7979866961007408,-0.8764686548299827,0,1,0.2020133038992592
396,-3.298887442381158,-3.731039577007335,0,3,-0.29888744238115805
397,2.612719692641905,1.8281515289886896,1,2,4.612719692641905
398,-0.3356784343904265,-0.8135711278935032,0,1,0.6643215656095736
399,2.6036132153773406,2.610508229378569,1,2,4.60361321537734
400,-3.045808000810488,-3.3359468524930658,0,3,-0.04580800081048819
401,-1.2774202708721203,-0.9187748349420608,0,3,1.7225797291278797
402,-0.3069502144993244,-0.3924885536758566,0,0,-0.3069502144993244
403,0.0524979683278351,-0.077397373560542,0,0,0.0524979683278351
404,-0.7754257831933156,-0.9035381633957528,0,1,0.22457421680668443
405,1.6067832339789536,1.567385471527138,1,2,3.6067832339789536
406,-2.374832451233321,-2.5422238652104223,0,3,0.625167548766679
407,-0.3700732206087017,-0.710574699634367,1,1,0.6299267793912984
408,0.1627105511187224,0.5583845047091368,1,0,0.1627105511187224
409,1.3000387360037984,1.05040071584822,1,2,3.300038736003798
410,1.416241456086053,1.2628308095475786,1,2,3.416241456086053
411,-2.430749495550192,-2.2589874635140674,0,3,0.569250504449808
412,-2.9564892848868807,-2.82899278642398,0,3,0.043510715113119325
413,2.474425939788829,2.117050714850409,1,2,4.474425939788829
414,0.4197505692875924,0.721743346931891,1,0,0.4197505692875924
415,-1.6755277345683377,-1.4604595986329756,0,3,1.3244722654316623
416,3.449112341929569,3.5203022756044717,1,2,5.449112341929569
417,0.3081911129156098,0.135664372683013,1,0,0.3081911129156098
418,2.3801463792181616,2.217454103009598,1,2,4.380146379218162
419,0.0850582156578086,0.0043393744571649,0,0,0.0850582156578086
420,4.179925618187734,3.687192841736628,1,2,6.179925618187734
