,feature_1,feature_2,feature_3,feature_4,target,cat_1_encoded,feature_9
177,0.7668533078837625,0.7531790126568527,0.2537338529896609,0.7192505566891975,1.0,0.6666666666666666,0.7367399258572769
178,0.4505897442694095,0.43190436378672575,0.5827177004326918,0.4339601045718008,0.0,0.3333333333333333,0.43797556185860625
179,1.0,0.9847804473788677,0.052503997579811335,0.9797521124110321,1.0,0.6666666666666666,0.9910818038830842
180,0.6144697278919802,0.6106670944382199,0.3622343259792317,0.6041293182055186,1.0,0.6666666666666666,0.607963819079034
181,0.34152945939492474,0.33580667052030344,0.7029582906141585,0.3256530864514629,1.0,1.0,0.32820540507680385
182,0.3021877460238833,0.3000918029188708,0.6779724860198492,0.2747559284864911,0.0,1.0,0.28057276902541284
183,0.588112156462127,0.5924388453099496,0.39229691459592697,0.5353911982244041,1.0,0.0,0.5525195779298107
184,0.4581722406692919,0.4549412684610571,0.5313860458871744,0.5080037237424536,0.0,0.3333333333333333,0.4907936802777781
185,0.6307290128606368,0.627250918323075,0.3471172900559612,0.6102992747972231,1.0,0.6666666666666666,0.6175509931560085
186,0.5864123291677659,0.553621787303506,0.44398314218230717,0.5505343566068992,1.0,0.0,0.562243075222184
187,0.48589908119853326,0.4925527870199669,0.5235593780156774,0.48989816208796444,0.0,0.3333333333333333,0.48769462839583466
188,0.3434371079738995,0.34313033508523655,0.6373748195133377,0.38630351545992925,0.0,1.0,0.37004161687577514
189,0.22046999098496317,0.25259149204893827,0.8022053960830393,0.3268561836869259,0.0,1.0,0.28884959596571097
190,0.4171155264830687,0.4004310299750006,0.5720661705011578,0.40933740696096166,0.0,0.3333333333333333,0.41013971579668657
191,0.6569399499639197,0.6214670939151876,0.3318268464901927,0.6166154483951333,1.0,0.6666666666666666,0.6305399196110621
192,0.5387122938445617,0.5488205229202875,0.463087072011421,0.5099869986061949,1.0,0.0,0.5188679480239861
193,0.2700041816313561,0.27853543083647014,0.7452650300529359,0.23107739778066322,0.0,1.0,0.2402195481119062
194,0.5311815627551665,0.511819494523664,0.48304994316190475,0.4499856911279917,0.0,0.0,0.4756067208733665
195,0.5702290460528313,0.5409030964792428,0.4167014177942847,0.513936710422115,1.0,0.0,0.5320099223087779
196,0.3366148721521782,0.36595959378169807,0.6931104987519928,0.29428829495166164,0.0,1.0,0.3052666928491834
197,0.5276003734361137,0.5523169112251355,0.46421246962018925,0.5926508955693897,1.0,0.0,0.571338620906401
198,0.5100188853072882,0.4640375729998026,0.46585827439882443,0.48173178583842624,1.0,0.0,0.49015082897692097
199,0.2889205463927648,0.28258764890075116,0.6558144081547677,0.27795451034620133,0.0,1.0,0.2783430698832758
200,0.5651616568686673,0.5939543522442413,0.47098937979684935,0.634942161772868,1.0,0.0,0.6125339731678711
201,0.6025268918612762,0.591949772208133,0.39834922635977443,0.5545362514602001,1.0,0.6666666666666666,0.5703093403969597
202,0.698659360037682,0.6866161565058482,0.3100864794186057,0.6572242536378862,1.0,0.6666666666666666,0.6719721428128977
203,0.6932755267471404,0.685077698783437,0.34597817908539324,0.6156441705365463,1.0,0.6666666666666666,0.6419379046902054
204,0.2457200127116178,0.22788188037465457,0.7349781597357692,0.26073317815222663,0.0,1.0,0.25230773548578755
205,0.326681175863221,0.2972180715023195,0.6217177982044673,0.2723349751857831,0.0,1.0,0.2870561371161581
206,0.5941059279002953,0.6114191486044532,0.4088161916066809,0.6128859660375879,1.0,0.6666666666666666,0.6071550385295192
207,0.5938759690397248,0.5585617189071765,0.41775741251951637,0.5960865088913833,1.0,0.6666666666666666,0.5956659341356347
208,0.5941082138558157,0.596784149047014,0.396646234109272,0.6471453206281554,1.0,0.6666666666666666,0.6304300572472232
209,0.498579588290373,0.49715329447300954,0.5010978634962214,0.4990214020066202,1.0,0.6666666666666666,0.49810052567908597
210,0.6043870778261168,0.5760614487127035,0.30510295697503054,0.591160734537992,1.0,0.6666666666666666,0.5958076580034273
211,0.7083255678132436,0.6882791027407428,0.33373973035277094,0.655853083998471,1.0,0.6666666666666666,0.6742483274903439
212,0.6749055105207843,0.6941285248902405,0.3549166471876974,0.7546890452882362,1.0,0.6666666666666666,0.7303026982509584
213,0.6192046693671455,0.6267585421973052,0.3980327001119637,0.6215213362000457,1.0,0.6666666666666666,0.6213504444866307
214,0.4412736307360461,0.43014514400121656,0.4360992298435848,0.4358724684352727,0.0,0.3333333333333333,0.4361832176106555
215,0.6390063058999549,0.6584793718037345,0.40861274366612554,0.6442462897224714,1.0,0.6666666666666666,0.6433598530436067
216,0.3570523252238269,0.3801276256109773,0.6042677671031632,0.42663292016818627,0.0,1.0,0.4019577549901625
217,0.4557138644493486,0.46051558671672094,0.5252071667953255,0.4702092212236026,0.0,0.3333333333333333,0.464301997005633
218,0.40996475222230677,0.39408588936024136,0.5829975525951784,0.4246780854310561,0.0,0.3333333333333333,0.4181885226350228
219,0.514374926487426,0.5060377856044339,0.50039280609678,0.5207965353899117,0.0,0.0,0.5181351939183046
220,0.9253585695064819,0.9246049898408446,0.1005005321184842,0.9142328178301614,1.0,0.6666666666666666,0.9218014665656383
221,0.1556012026929785,0.15583569625166055,0.8746498862686911,0.19503574574505972,0.0,1.0,0.177770267924652
222,0.6256229171081877,0.640477493943175,0.4047904669919898,0.6534884675908821,1.0,0.6666666666666666,0.6451973434687828
223,0.20245552779455994,0.17772614872725978,0.8046842726980399,0.14870258956212384,0.0,1.0,0.16184204698325372
224,0.4124370919381674,0.38572848886874583,0.6019957676152764,0.3534663086125255,0.0,0.3333333333333333,0.37063089053470594
225,0.6997452409150746,0.6998938149834015,0.2613936492464733,0.7052030017564392,1.0,0.6666666666666666,0.7049270856239603
226,0.5111364160587061,0.5014202330832593,0.4612345716517762,0.5361348638129596,1.0,0.0,0.5274806745965502
227,0.3009264621718466,0.2913748035014607,0.7303413731996231,0.35465943574991354,0.0,1.0,0.3344370551536956
228,0.36764018023661565,0.33651486487358573,0.6619195887482312,0.2764383465070326,0.0,1.0,0.3034358773718858
229,0.6243965763916894,0.622554618896209,0.4026416730511622,0.6242607759925057,1.0,0.6666666666666666,0.6249344115508115
230,0.36486758174018036,0.36495544396625795,0.6152317672173873,0.3861022149573661,0.0,1.0,0.37701648625165995
231,0.5391475856654235,0.5498940195453985,0.4941797151381365,0.5620876540606934,1.0,0.0,0.5544072331630637
232,0.5076928432961627,0.5082068445800566,0.4496504513202473,0.5465126447847376,1.0,0.0,0.5333881339167915
233,0.37936591574660095,0.3778211636848667,0.6590529217300841,0.40479649174890836,0.0,1.0,0.3945277534264741
234,0.8939355369202617,0.9097631537533042,0.0987912658159924,0.8720332580072625,1.0,0.6666666666666666,0.882705371437543
235,0.6159885951983605,0.5900401320919685,0.5010978634962214,0.5546741584503814,0.0,0.6666666666666666,0.5748702448998487
236,0.12654106335728071,0.1403166143155654,0.8152107671819383,0.15749174669330152,0.0,1.0,0.14262106821054765
237,0.533624765809685,0.5021862029213616,0.5308672834677217,0.5398794366789575,0.0,0.0,0.5374872446005071
238,0.37749097990929814,0.3631413166536228,0.6082834037820655,0.3718553704578036,0.0,1.0,0.37152685097724536
239,0.6562100366848606,0.631573040503495,0.3306715835410776,0.5755098538738227,1.0,0.6666666666666666,0.602372413856109
240,0.353427014126766,0.3688299269054405,0.5010978634962214,0.33466384555333795,0.0,1.0,0.3382750681074713
241,0.47818525596319833,0.476626662537163,0.5010978634962214,0.503839982032639,0.0,0.3333333333333333,0.49460626745802705
242,0.5922564171474561,0.590215475900226,0.40545557109003016,0.5788054784163343,1.0,0.6666666666666666,0.5833885392110434
243,0.6586621615879011,0.6359198660950786,0.3151338840845096,0.6408026300442715,1.0,0.6666666666666666,0.6475431093736252
